"Unique Id","Survey Id","Keyword Id","Keyword Content","Country Of Origin Id","Country Of Origin Label","Country Id","Country Label","Province Id","Province Label","Age Group Id","Age Group Label","Gender Label","Share Device","Mobile Type","Degree","Rank Pandemic","Source Information Id","Source Information Label","Result Item Rank","Result Item Title","Result Item Metadesc","Result Item Created At","Result Item Full Url","Result Item Full Domain","Google Tracked Country","Google Tracked Address","Result Item Openrank","Keyword Openrank Average","Survey Openrank Average","Html File"
"1918","47","3","should i get flu shot","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","8","Why COVID-19 Means You Need a Flu Shot This Year | UC ...","Sep 9, 2020 -  Who Should Get Vaccinated? The Centers for Disease Control and Prevention recommends everyone over six months of age to get a flu vaccine&nbsp;...  ","Sep 9, 2020","https://www.ucsf.edu/news/2020/09/418406/why-covid-19-means-you-need-flu-shot-year","ucsf.edu","","22030, Virginia","78","73.25","71.49","fairness.datasciencevn.com/uploads/html/47-3-1601907430.html"
"1919","47","3","should i get flu shot","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","9","When and Why You Should Get a Flu Shot - Scientific American","Sep 24, 2020 -  “You should do everything you can to prevent the flu, and the shot is the best way we can do that,” Landon says. In addition to protecting yourself,&nbsp;...  ","Sep 24, 2020","https://www.scientificamerican.com/article/when-and-why-you-should-get-a-flu-shot/","scientificamerican.com","","22030, Virginia","77","73.25","71.49","fairness.datasciencevn.com/uploads/html/47-3-1601907430.html"
"1920","47","3","should i get flu shot","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","10","Flu shot: Your best bet for avoiding influenza - Mayo Clinic","flu shot effectiveness 2019-2020flu shot yesterday sick todayflu vaccine effectiveness statisticsflu vaccine nameflu shot cvscan you still get the flu after a flu shotPeople also search for ","","https://www.mayoclinic.org/diseases-conditions/flu/in-depth/flu-shots/art-20048000","mayoclinic.org","","22030, Virginia","77","73.25","71.49","fairness.datasciencevn.com/uploads/html/47-3-1601907430.html"
"1921","47","3","should i get flu shot","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","11","Should I still get a flu shot during the COVID-19 pandemic ...","Aug 20, 2020 -  It's better to get vaccinated closer to the start of flu season in September and October. However, as long as flu viruses are circulating, getting a flu&nbsp;...  ","Aug 20, 2020","https://www.mdanderson.org/cancerwise/should-you-get-the-flu-vaccine-during-coronavirus-covid-19-pandemic.h00-159384312.html","mdanderson.org","","22030, Virginia","70","73.25","71.49","fairness.datasciencevn.com/uploads/html/47-3-1601907430.html"
"1922","47","3","should i get flu shot","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","12","Why I'm Not Getting a Flu Shot | Dr. Phil Maffetone","i don t remember if i got a flu shotcan you refuse a flu testreasons to get the flu shotflu jab to have or notreasons not to give baby flu shotflu shots are badPeople also search for ","","https://philmaffetone.com/flu-shots/","philmaffetone.com","","22030, Virginia","55","73.25","71.49","fairness.datasciencevn.com/uploads/html/47-3-1601907430.html"
"1923","47","3","should i get flu shot","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","13","Health officials urge Americans to get flu vaccine as concerns ...","4 days ago -  Getting a flu shot is more important than ever this year. Dr. Jen Ashton explains why and when you should get your yearly flu vaccine.  ","4 days ago","https://abcnews.go.com/Health/health-officials-urge-americans-flu-vaccine-concerns-mount/story?id=73371454","abcnews.go.com","","22030, Virginia","-1","73.25","71.49","fairness.datasciencevn.com/uploads/html/47-3-1601907430.html"
"1924","47","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","1","Hydroxychloroquine Is Ineffective for Patients with Mild COVID ...","Jul 30, 2020 -  NEJM Journal Watch reviews over 250 scientific and medical journals to present important clinical research findings and insightful commentary.  ","Jul 30, 2020","https://www.jwatch.org/na52078/2020/07/30/hydroxychloroquine-ineffective-patients-with-mild-covid-19","jwatch.org","","22030, Virginia","62","68.09","71.49","fairness.datasciencevn.com/uploads/html/47-10-1601907450.html"
"1925","47","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","7","Hydroxychloroquine ineffective as a preventive antiviral ...","Aug 17, 2020 -  Specifically, they found that HCQ is not effective in preventing COVID-19 in patients with lupus and rheumatoid arthritis (RA), suggesting a&nbsp;...  ","Aug 17, 2020","https://www.sciencedaily.com/releases/2020/08/200817124914.htm","sciencedaily.com","","22030, Virginia","80","68.09","71.49","fairness.datasciencevn.com/uploads/html/47-10-1601907450.html"
"1926","47","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","8","Yet Another Study Shows Hydroxychloroquine Ineffective in ...","Jul 24, 2020 -  The FDA indicated at the time that, based on new data, there was no enough supporting evidence for the two drugs to be considered effective in&nbsp;...  ","Jul 24, 2020","https://www.biospace.com/article/-yet-another-study-shows-hydroxychloroquine-ineffective-in-covid-19/","biospace.com","","22030, Virginia","63","68.09","71.49","fairness.datasciencevn.com/uploads/html/47-10-1601907450.html"
"1927","47","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","9","FDA cautions against use of hydroxychloroquine or ...","Jul 1, 2020 -  FDA cautions against use of hydroxychloroquine or chloroquine for COVID-19 outside of the hospital setting or a clinical trial due to risk of heart&nbsp;...  ‎Coronavirus (COVID-19) · ‎Managing the Benefits and ...","Jul 1, 2020","https://www.fda.gov/drugs/drug-safety-and-availability/fda-cautions-against-use-hydroxychloroquine-or-chloroquine-covid-19-outside-hospital-setting-or","fda.gov","","22030, Virginia","82","68.09","71.49","fairness.datasciencevn.com/uploads/html/47-10-1601907450.html"
"1928","47","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","10","Review: Chloroquine, Hydroxychloroquine Likely Ineffective ...","Apr 30, 2020 -  Studies should be done in humans to gain insight, before making recommendations solely on lab results, the study authors said.  ","Apr 30, 2020","https://www.contagionlive.com/news/chloroquine-hydroxychloroquine-ineffective-covid-19","contagionlive.com","","22030, Virginia","39","68.09","71.49","fairness.datasciencevn.com/uploads/html/47-10-1601907450.html"
"1929","47","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","11","NIH halts clinical trial of hydroxychloroquine | National ...","Jun 20, 2020 -  A data and safety monitoring board (DSMB) met late Friday and determined that while there was no harm, the study drug was very unlikely to be&nbsp;...  ","Jun 20, 2020","https://www.nih.gov/news-events/news-releases/nih-halts-clinical-trial-hydroxychloroquine","nih.gov","","22030, Virginia","89","68.09","71.49","fairness.datasciencevn.com/uploads/html/47-10-1601907450.html"
"1930","47","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","12","New study: Hydroxychloroquine ineffective as a preventive ...","Aug 17, 2020 -  esearchers at Case Western Reserve University have added to the growing body of understanding about how hydroxychloroquine (HCQ) is not&nbsp;...  ","Aug 17, 2020","https://www.newswise.com/coronavirus/new-study-hydroxychloroquine-ineffective-as-a-preventive-antiviral-against-covid-19","newswise.com","","22030, Virginia","69","68.09","71.49","fairness.datasciencevn.com/uploads/html/47-10-1601907450.html"
"1931","47","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","13","Hydroxychloroquine is not effective against COVID-19 ...","May 11, 2020 -  As the coronavirus disease (COVID-19) continues to ravage across the globe, scientists are racing to develop an effective treatment or vaccine&nbsp;...  ","May 11, 2020","https://www.news-medical.net/news/20200511/Hydroxychloroquine-is-not-effective-against-COVID-19-extensive-US-study-shows.aspx","news-medical.net","","22030, Virginia","68","68.09","71.49","fairness.datasciencevn.com/uploads/html/47-10-1601907450.html"
"1932","47","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","14","Hydroxychloroquine ineffective for COVID-19 prophylaxis in ...","Aug 19, 2020 -  Bozzalla Cassione and colleagues described a northern Italian cohort of 165 patients with systemic lupus erythematosus (SLE).8 HCQ users had&nbsp;...  by ME Singer  - ‎2020  - ‎Cited by 1 ","Aug 19, 2020","https://ard.bmj.com/content/early/2020/08/19/annrheumdis-2020-218500","ard.bmj.com","","22030, Virginia","-1","68.09","71.49","fairness.datasciencevn.com/uploads/html/47-10-1601907450.html"
"1933","47","10","is hydroxychloroquine ineffective for covid","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","15","Hydroxychloroquine Has No Benefit, 'Only Risks' in COVID-19","More Evidence Hydroxychloroquine Is Ineffective, Harmful in COVID-19. Batya Swift Yasgur MA, LSW. May 22, 2020. 204Read Comments. Hydroxychloroquine&nbsp;...  ","","https://www.medscape.com/viewarticle/931061","medscape.com","","22030, Virginia","75","68.09","71.49","fairness.datasciencevn.com/uploads/html/47-10-1601907450.html"
"1934","47","7","should i wear facemask","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","3","When and how to use masks - World Health Organization","WHO's recommended fabric mask materials and composition ... How to put on, care for and select a fabric mask ... How to wear a medical mask&nbsp;...  ‎Videos · ‎Advice on the use of masks · ‎Rational use of personal ...","","https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/when-and-how-to-use-masks","who.int","","22030, Virginia","83","73.91","71.49","fairness.datasciencevn.com/uploads/html/47-7-1601907468.html"
"1935","47","7","should i wear facemask","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","4","COVID-19: How much protection do face masks offer? - Mayo ...","Face masks may help slow the spread of the coronavirus. Learn about the types of masks, which type you should use and how to wear it properly.  ","","https://www.mayoclinic.org/diseases-conditions/coronavirus/in-depth/coronavirus-mask/art-20485449","mayoclinic.org","","22030, Virginia","77","73.91","71.49","fairness.datasciencevn.com/uploads/html/47-7-1601907468.html"
"1936","47","7","should i wear facemask","235","United States","235","United States","4684","Virginia","3","25-34","male","NO","Samsung Galaxy S8","College degree/bachelor’s degree","7","2","Internet","10","COVID-19: Considerations for Wearing Masks | CDC","Apr 24, 2020 -  Here are some considerations for individuals who must wear a face shield instead of a mask: Although evidence on face shields is limited, the&nbsp;...  ‎Eye Protection · ‎Meat and Poultry Processing · ‎Heat Stress · ‎Evidence Supporting ...","Apr 24, 2020","https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/cloth-face-cover-guidance.html","cdc.gov","","22030, Virginia","84","73.91","71.49","fairness.datasciencevn.com/uploads/html/47-7-1601907468.html"
